sample_id,split,target_id,view,sequence_name,template_frame_id,search_frame_id,group,pair_id,balanced_primary,occlusion,out_of_view,bbox_valid,bbox_x,bbox_y,bbox_w,bbox_h,causal_max_gap,template_rule
d2p1-train-md3032-1-000027-synthetic,train,md3032,A,md3032-1,26,27,synthetic,d2p1-train-md3032-A-00001,True,0,0,True,769.0,545.0,38.0,39.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000044-clean,train,md3032,A,md3032-1,43,44,clean,d2p1-train-md3032-A-00002,True,0,0,True,759.0,515.0,33.0,38.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000044-synthetic,train,md3032,A,md3032-1,43,44,synthetic,d2p1-train-md3032-A-00002,True,0,0,True,759.0,515.0,33.0,38.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000062-clean,train,md3032,A,md3032-1,61,62,clean,d2p1-train-md3032-A-00003,True,0,0,True,752.0,495.0,32.0,32.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000062-synthetic,train,md3032,A,md3032-1,61,62,synthetic,d2p1-train-md3032-A-00003,True,0,0,True,752.0,495.0,32.0,32.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000087-clean,train,md3032,A,md3032-1,86,87,clean,d2p1-train-md3032-A-00004,True,0,0,True,752.0,466.0,28.0,31.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000087-synthetic,train,md3032,A,md3032-1,86,87,synthetic,d2p1-train-md3032-A-00004,True,0,0,True,752.0,466.0,28.0,31.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000104-clean,train,md3032,A,md3032-1,103,104,clean,d2p1-train-md3032-A-00005,True,0,0,True,753.0,451.0,28.0,29.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000104-synthetic,train,md3032,A,md3032-1,103,104,synthetic,d2p1-train-md3032-A-00005,True,0,0,True,753.0,451.0,28.0,29.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000122-clean,train,md3032,A,md3032-1,121,122,clean,d2p1-train-md3032-A-00006,True,0,0,True,760.0,434.0,27.0,28.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000122-synthetic,train,md3032,A,md3032-1,121,122,synthetic,d2p1-train-md3032-A-00006,True,0,0,True,760.0,434.0,27.0,28.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000139-clean,train,md3032,A,md3032-1,138,139,clean,d2p1-train-md3032-A-00007,True,0,0,True,765.0,417.0,24.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000139-synthetic,train,md3032,A,md3032-1,138,139,synthetic,d2p1-train-md3032-A-00007,True,0,0,True,765.0,417.0,24.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000157-clean,train,md3032,A,md3032-1,156,157,clean,d2p1-train-md3032-A-00008,True,0,0,True,769.0,399.0,24.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000157-synthetic,train,md3032,A,md3032-1,156,157,synthetic,d2p1-train-md3032-A-00008,True,0,0,True,769.0,399.0,24.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000174-clean,train,md3032,A,md3032-1,173,174,clean,d2p1-train-md3032-A-00009,True,0,0,True,775.0,386.0,23.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000174-synthetic,train,md3032,A,md3032-1,173,174,synthetic,d2p1-train-md3032-A-00009,True,0,0,True,775.0,386.0,23.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000192-clean,train,md3032,A,md3032-1,191,192,clean,d2p1-train-md3032-A-00010,True,0,0,True,781.0,374.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000192-synthetic,train,md3032,A,md3032-1,191,192,synthetic,d2p1-train-md3032-A-00010,True,0,0,True,781.0,374.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000210-clean,train,md3032,A,md3032-1,209,210,clean,d2p1-train-md3032-A-00011,True,0,0,True,784.0,363.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000210-synthetic,train,md3032,A,md3032-1,209,210,synthetic,d2p1-train-md3032-A-00011,True,0,0,True,784.0,363.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000227-clean,train,md3032,A,md3032-1,226,227,clean,d2p1-train-md3032-A-00012,True,0,0,True,785.0,355.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000227-synthetic,train,md3032,A,md3032-1,226,227,synthetic,d2p1-train-md3032-A-00012,True,0,0,True,785.0,355.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000245-clean,train,md3032,A,md3032-1,244,245,clean,d2p1-train-md3032-A-00013,True,0,0,True,786.0,348.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000245-synthetic,train,md3032,A,md3032-1,244,245,synthetic,d2p1-train-md3032-A-00013,True,0,0,True,786.0,348.0,23.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000262-clean,train,md3032,A,md3032-1,261,262,clean,d2p1-train-md3032-A-00014,True,0,0,True,787.0,345.0,22.0,20.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000262-synthetic,train,md3032,A,md3032-1,261,262,synthetic,d2p1-train-md3032-A-00014,True,0,0,True,787.0,345.0,22.0,20.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000280-clean,train,md3032,A,md3032-1,279,280,clean,d2p1-train-md3032-A-00015,True,0,0,True,787.0,345.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000280-synthetic,train,md3032,A,md3032-1,279,280,synthetic,d2p1-train-md3032-A-00015,True,0,0,True,787.0,345.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000317-clean,train,md3032,A,md3032-1,316,317,clean,d2p1-train-md3032-A-00016,True,0,0,True,786.0,352.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000317-synthetic,train,md3032,A,md3032-1,316,317,synthetic,d2p1-train-md3032-A-00016,True,0,0,True,786.0,352.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000335-clean,train,md3032,A,md3032-1,334,335,clean,d2p1-train-md3032-A-00017,True,0,0,True,786.0,361.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000335-synthetic,train,md3032,A,md3032-1,334,335,synthetic,d2p1-train-md3032-A-00017,True,0,0,True,786.0,361.0,22.0,19.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000353-clean,train,md3032,A,md3032-1,352,353,clean,d2p1-train-md3032-A-00018,True,0,0,True,784.0,370.0,22.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000353-synthetic,train,md3032,A,md3032-1,352,353,synthetic,d2p1-train-md3032-A-00018,True,0,0,True,784.0,370.0,22.0,21.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000370-clean,train,md3032,A,md3032-1,369,370,clean,d2p1-train-md3032-A-00019,True,0,0,True,775.0,382.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000370-synthetic,train,md3032,A,md3032-1,369,370,synthetic,d2p1-train-md3032-A-00019,True,0,0,True,775.0,382.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000388-clean,train,md3032,A,md3032-1,387,388,clean,d2p1-train-md3032-A-00020,True,0,0,True,746.0,398.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000388-synthetic,train,md3032,A,md3032-1,387,388,synthetic,d2p1-train-md3032-A-00020,True,0,0,True,746.0,398.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000405-clean,train,md3032,A,md3032-1,404,405,clean,d2p1-train-md3032-A-00021,True,0,0,True,703.0,410.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000405-synthetic,train,md3032,A,md3032-1,404,405,synthetic,d2p1-train-md3032-A-00021,True,0,0,True,703.0,410.0,21.0,22.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000423-clean,train,md3032,A,md3032-1,422,423,clean,d2p1-train-md3032-A-00022,True,0,0,True,667.0,417.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000423-synthetic,train,md3032,A,md3032-1,422,423,synthetic,d2p1-train-md3032-A-00022,True,0,0,True,667.0,417.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000502-clean,train,md3032,A,md3032-1,501,502,clean,d2p1-train-md3032-A-00023,True,0,0,True,620.0,446.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000502-synthetic,train,md3032,A,md3032-1,501,502,synthetic,d2p1-train-md3032-A-00023,True,0,0,True,620.0,446.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000520-clean,train,md3032,A,md3032-1,519,520,clean,d2p1-train-md3032-A-00024,True,0,0,True,617.0,453.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000520-synthetic,train,md3032,A,md3032-1,519,520,synthetic,d2p1-train-md3032-A-00024,True,0,0,True,617.0,453.0,21.0,24.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000538-clean,train,md3032,A,md3032-1,537,538,clean,d2p1-train-md3032-A-00025,True,0,0,True,616.0,455.0,20.0,26.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000538-synthetic,train,md3032,A,md3032-1,537,538,synthetic,d2p1-train-md3032-A-00025,True,0,0,True,616.0,455.0,20.0,26.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000544-natural,train,md3032,A,md3032-1,543,544,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000545-natural,train,md3032,A,md3032-1,543,545,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000546-natural,train,md3032,A,md3032-1,543,546,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000547-natural,train,md3032,A,md3032-1,543,547,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000548-natural,train,md3032,A,md3032-1,543,548,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000549-natural,train,md3032,A,md3032-1,543,549,natural,,True,1,0,True,616.0,455.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000550-natural,train,md3032,A,md3032-1,543,550,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000551-natural,train,md3032,A,md3032-1,543,551,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000552-natural,train,md3032,A,md3032-1,543,552,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000553-natural,train,md3032,A,md3032-1,543,553,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000554-natural,train,md3032,A,md3032-1,543,554,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000555-natural,train,md3032,A,md3032-1,543,555,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000556-natural,train,md3032,A,md3032-1,543,556,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000557-natural,train,md3032,A,md3032-1,543,557,natural,,True,1,0,True,616.0,454.0,20.0,26.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000558-natural,train,md3032,A,md3032-1,543,558,natural,,True,1,0,True,616.0,454.0,20.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000559-natural,train,md3032,A,md3032-1,543,559,natural,,True,1,0,True,616.0,454.0,20.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000560-natural,train,md3032,A,md3032-1,543,560,natural,,True,1,0,True,616.0,454.0,20.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000561-natural,train,md3032,A,md3032-1,543,561,natural,,True,1,0,True,616.0,454.0,20.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000562-natural,train,md3032,A,md3032-1,543,562,natural,,True,1,0,True,616.0,454.0,21.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000563-natural,train,md3032,A,md3032-1,543,563,natural,,True,1,0,True,616.0,454.0,21.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000564-natural,train,md3032,A,md3032-1,543,564,natural,,True,1,0,True,616.0,454.0,21.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000565-natural,train,md3032,A,md3032-1,543,565,natural,,True,1,0,True,616.0,454.0,21.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000566-natural,train,md3032,A,md3032-1,543,566,natural,,True,1,0,True,616.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000567-natural,train,md3032,A,md3032-1,543,567,natural,,True,1,0,True,616.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000568-natural,train,md3032,A,md3032-1,543,568,natural,,True,1,0,True,616.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000569-natural,train,md3032,A,md3032-1,543,569,natural,,True,1,0,True,616.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000570-natural,train,md3032,A,md3032-1,543,570,natural,,True,1,0,True,617.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000571-natural,train,md3032,A,md3032-1,543,571,natural,,True,1,0,True,617.0,454.0,22.0,25.0,200,latest_prior_same_view_visible
d2p1-train-md3032-1-000583-clean,train,md3032,A,md3032-1,582,583,clean,d2p1-train-md3032-A-00026,True,0,0,True,617.0,453.0,22.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000583-synthetic,train,md3032,A,md3032-1,582,583,synthetic,d2p1-train-md3032-A-00026,True,0,0,True,617.0,453.0,22.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000601-clean,train,md3032,A,md3032-1,600,601,clean,d2p1-train-md3032-A-00027,True,0,0,True,619.0,452.0,22.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-1-000601-synthetic,train,md3032,A,md3032-1,600,601,synthetic,d2p1-train-md3032-A-00027,True,0,0,True,619.0,452.0,22.0,25.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000003-clean,train,md3032,B,md3032-2,2,3,clean,d2p1-train-md3032-B-00000,True,0,0,True,480.0,453.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000003-synthetic,train,md3032,B,md3032-2,2,3,synthetic,d2p1-train-md3032-B-00000,True,0,0,True,480.0,453.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000009-clean,train,md3032,B,md3032-2,8,9,clean,d2p1-train-md3032-B-00001,True,0,0,True,506.0,451.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000009-synthetic,train,md3032,B,md3032-2,8,9,synthetic,d2p1-train-md3032-B-00001,True,0,0,True,506.0,451.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000014-clean,train,md3032,B,md3032-2,13,14,clean,d2p1-train-md3032-B-00002,True,0,0,True,526.0,449.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000014-synthetic,train,md3032,B,md3032-2,13,14,synthetic,d2p1-train-md3032-B-00002,True,0,0,True,526.0,449.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000020-clean,train,md3032,B,md3032-2,19,20,clean,d2p1-train-md3032-B-00003,True,0,0,True,551.0,447.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000020-synthetic,train,md3032,B,md3032-2,19,20,synthetic,d2p1-train-md3032-B-00003,True,0,0,True,551.0,447.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000025-clean,train,md3032,B,md3032-2,24,25,clean,d2p1-train-md3032-B-00004,True,0,0,True,571.0,443.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000025-synthetic,train,md3032,B,md3032-2,24,25,synthetic,d2p1-train-md3032-B-00004,True,0,0,True,571.0,443.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000031-clean,train,md3032,B,md3032-2,30,31,clean,d2p1-train-md3032-B-00005,True,0,0,True,595.0,440.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000031-synthetic,train,md3032,B,md3032-2,30,31,synthetic,d2p1-train-md3032-B-00005,True,0,0,True,595.0,440.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000036-clean,train,md3032,B,md3032-2,35,36,clean,d2p1-train-md3032-B-00006,True,0,0,True,613.0,439.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000036-synthetic,train,md3032,B,md3032-2,35,36,synthetic,d2p1-train-md3032-B-00006,True,0,0,True,613.0,439.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000042-clean,train,md3032,B,md3032-2,41,42,clean,d2p1-train-md3032-B-00007,True,0,0,True,633.0,433.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000042-synthetic,train,md3032,B,md3032-2,41,42,synthetic,d2p1-train-md3032-B-00007,True,0,0,True,633.0,433.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000047-clean,train,md3032,B,md3032-2,46,47,clean,d2p1-train-md3032-B-00008,True,0,0,True,651.0,431.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000047-synthetic,train,md3032,B,md3032-2,46,47,synthetic,d2p1-train-md3032-B-00008,True,0,0,True,651.0,431.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000053-clean,train,md3032,B,md3032-2,52,53,clean,d2p1-train-md3032-B-00009,True,0,0,True,674.0,430.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000053-synthetic,train,md3032,B,md3032-2,52,53,synthetic,d2p1-train-md3032-B-00009,True,0,0,True,674.0,430.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000059-clean,train,md3032,B,md3032-2,58,59,clean,d2p1-train-md3032-B-00010,True,0,0,True,697.0,428.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000059-synthetic,train,md3032,B,md3032-2,58,59,synthetic,d2p1-train-md3032-B-00010,True,0,0,True,697.0,428.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000064-clean,train,md3032,B,md3032-2,63,64,clean,d2p1-train-md3032-B-00011,True,0,0,True,717.0,427.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000064-synthetic,train,md3032,B,md3032-2,63,64,synthetic,d2p1-train-md3032-B-00011,True,0,0,True,717.0,427.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000070-clean,train,md3032,B,md3032-2,69,70,clean,d2p1-train-md3032-B-00012,True,0,0,True,742.0,427.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000070-synthetic,train,md3032,B,md3032-2,69,70,synthetic,d2p1-train-md3032-B-00012,True,0,0,True,742.0,427.0,80.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000075-natural,train,md3032,B,md3032-2,74,75,natural,,True,1,0,True,762.0,427.0,80.0,41.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000076-natural,train,md3032,B,md3032-2,74,76,natural,,True,1,0,True,766.0,426.0,81.0,41.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000077-natural,train,md3032,B,md3032-2,74,77,natural,,True,1,0,True,770.0,426.0,82.0,40.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000078-natural,train,md3032,B,md3032-2,74,78,natural,,True,1,0,True,774.0,426.0,83.0,40.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000079-natural,train,md3032,B,md3032-2,74,79,natural,,True,1,0,True,779.0,426.0,83.0,40.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000080-natural,train,md3032,B,md3032-2,74,80,natural,,True,1,0,True,784.0,427.0,83.0,40.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000081-natural,train,md3032,B,md3032-2,74,81,natural,,True,1,0,True,789.0,428.0,83.0,40.0,200,latest_prior_same_view_visible
d2p1-train-md3032-2-000082-clean,train,md3032,B,md3032-2,74,82,clean,d2p1-train-md3032-B-00013,True,0,0,True,795.0,429.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000082-synthetic,train,md3032,B,md3032-2,74,82,synthetic,d2p1-train-md3032-B-00013,True,0,0,True,795.0,429.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000088-clean,train,md3032,B,md3032-2,87,88,clean,d2p1-train-md3032-B-00014,True,0,0,True,822.0,430.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000088-synthetic,train,md3032,B,md3032-2,87,88,synthetic,d2p1-train-md3032-B-00014,True,0,0,True,822.0,430.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000093-clean,train,md3032,B,md3032-2,92,93,clean,d2p1-train-md3032-B-00015,True,0,0,True,845.0,432.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000093-synthetic,train,md3032,B,md3032-2,92,93,synthetic,d2p1-train-md3032-B-00015,True,0,0,True,845.0,432.0,83.0,40.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000099-clean,train,md3032,B,md3032-2,98,99,clean,d2p1-train-md3032-B-00016,True,0,0,True,874.0,433.0,83.0,41.0,200,latest_prior_common_visible
d2p1-train-md3032-2-000099-synthetic,train,md3032,B,md3032-2,98,99,synthetic,d2p1-train-md3032-B-00016,True,0,0,True,874.0,433.0,83.0,41.0,200,latest_prior_common_visible
